,Unnamed: 0,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Category,Distance_km
20991,22865,25,4.9,1,19,20,Windy,Jam,motorcycle,Metropolitian ,Apparel,17.075035490452994
20992,22866,31,5.0,2,20,20,Cloudy,Jam,motorcycle,Urban ,Grocery,9.326113870789774
20993,22867,28,4.8,3,22,22,Sandstorms,Low,motorcycle,Other,Home,7.7626338661018774
20994,22868,26,4.8,5,21,21,Fog,Jam,scooter,Metropolitian ,Home,12.256046315965444
20995,22869,30,5.0,5,18,18,Cloudy,Medium,van,Metropolitian ,Apparel,13.969535082204027
20996,22870,23,4.7,0,17,17,Fog,Medium,motorcycle,Metropolitian ,Snacks,7.761779919073713
20997,22871,26,4.9,3,19,19,Cloudy,Jam,motorcycle,Metropolitian ,Clothing,7.562333809640329
20998,22872,38,5.0,0,9,9,Stormy,Low,scooter,Urban ,Home,2.9812178551917965
20999,22873,30,4.9,3,23,23,Sunny,Low,motorcycle,Metropolitian ,Jewelry,9.31563208704705
21000,22874,28,4.9,1,22,22,Stormy,Low,scooter,Metropolitian ,Snacks,9.059751696610585
21001,22875,34,4.8,3,20,20,Sunny,Jam,van,Urban ,Jewelry,12.293745665244252
21002,22876,35,4.9,3,23,23,Cloudy,Low,motorcycle,Urban ,Books,7.601265908224463
21003,22877,33,4.8,6,20,21,Cloudy,Jam,scooter,Metropolitian ,Grocery,4.589265860691712
21004,22878,32,4.6,4,8,8,Fog,Low,van,Urban ,Skincare,3.105492716560946
21005,22879,38,4.6,1,22,22,Stormy,Low,scooter,Metropolitian ,Pet Supplies,9.055525276451307
21006,22880,22,4.4,1,10,10,Windy,Low,motorcycle,Metropolitian ,Skincare,1.5545511732988062
21007,22881,27,4.6,5,16,16,Stormy,Medium,motorcycle,Other,Snacks,6.117673772819904
21008,22882,26,4.6,4,19,19,Fog,Medium,motorcycle,Metropolitian ,Snacks,16.90375725452544
21009,22883,39,4.9,0,22,23,Sunny,Low,scooter,Urban ,Shoes,4.658009428704457
21010,22884,35,4.0,3,15,15,Fog,High,scooter,Urban ,Books,6.081185877714606
21011,22885,24,4.7,6,23,23,Windy,Low,motorcycle,Metropolitian ,Snacks,10.588906536688087
21012,22886,20,4.9,2,23,23,Cloudy,Low,motorcycle,Metropolitian ,Books,19.367701972031078
21013,22887,26,4.9,1,22,22,Sandstorms,Low,van,Metropolitian ,Clothing,7.682703792667339
21014,22888,38,5.0,6,18,18,Sunny,Medium,motorcycle,Other,Electronics,4.657127681974745
21015,22889,38,4.6,0,22,22,Sandstorms,Low,scooter,Urban ,Electronics,12.117044368866695
21016,22890,22,5.0,6,8,8,Fog,Low,motorcycle,Other,Sports,3.064508186852737
21017,22891,22,4.3,4,19,19,Fog,Jam,scooter,Urban ,Books,4.540575857362341
21018,22892,32,4.7,0,22,22,Windy,Low,motorcycle,Urban ,Snacks,19.890514223034963
21019,22893,28,4.8,0,11,12,Sunny,High,motorcycle,Urban ,Grocery,3.064508186852737
21020,22894,20,4.7,0,18,19,Windy,Medium,motorcycle,Metropolitian ,Jewelry,7.683744768651734
21021,22896,24,4.3,2,19,20,Cloudy,Jam,motorcycle,Metropolitian ,Apparel,12.233151216488597
21022,22897,28,5.0,2,19,19,Sunny,Jam,motorcycle,Metropolitian ,Outdoors,19.364487993280896
21023,22898,27,4.7,0,9,9,Sandstorms,Low,motorcycle,Urban ,Electronics,1.5366213355982792
21024,22899,29,4.5,4,12,13,Sandstorms,High,scooter,Other,Grocery,6.217735074214348
21025,22900,21,4.6,2,19,19,Sandstorms,Jam,motorcycle,Metropolitian ,Snacks,19.886444745109216
21026,22901,37,4.7,3,22,22,Cloudy,Low,motorcycle,Other,Outdoors,9.055525276451307
21027,22902,23,4.3,4,9,10,Sandstorms,Low,motorcycle,Urban ,Pet Supplies,3.0644871057616707
21028,22903,30,4.3,4,20,20,Stormy,Jam,motorcycle,Urban ,Pet Supplies,7.490205511614555
21029,22906,37,4.8,1,8,8,Sandstorms,Low,motorcycle,Metropolitian ,Grocery,3.1051314775458967
21030,22907,20,4.7,5,18,18,Sunny,Medium,motorcycle,Metropolitian ,Pet Supplies,13.392945876768527
21031,22908,34,4.6,5,23,23,Sandstorms,Low,scooter,Metropolitian ,Electronics,16.903843893839564
21032,22909,38,4.5,5,20,21,Stormy,Jam,motorcycle,Urban ,Apparel,12.256421318543588
21033,22910,20,4.6,5,20,20,Windy,Jam,motorcycle,Urban ,Kitchen,10.864870498856765
21034,22911,36,5.0,5,19,20,Sunny,Jam,scooter,Urban ,Clothing,16.113513635293224
21035,22912,33,4.8,5,19,19,Sunny,Medium,scooter,Metropolitian ,Jewelry,12.294166376369665
21036,22914,38,4.2,1,11,11,Windy,High,motorcycle,Metropolitian ,Kitchen,1.5297232853100244
21037,22915,35,4.1,1,21,21,Windy,Jam,motorcycle,Metropolitian ,Books,10.704672233866505
21038,22916,24,4.5,0,18,19,Sandstorms,Medium,motorcycle,Metropolitian ,Jewelry,19.760063712198686
21039,22917,23,4.8,5,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Clothing,16.59765942033505
21040,22918,38,4.5,1,18,18,Windy,Medium,van,Metropolitian ,Snacks,9.363084628485131
21041,22919,25,4.8,4,9,10,Sunny,Low,motorcycle,Urban ,Kitchen,3.0611340136861775
21042,22920,38,4.5,0,20,20,Sunny,Jam,scooter,Metropolitian ,Cosmetics,7.683850219127101
21043,22922,36,4.9,5,22,22,Cloudy,Low,scooter,Urban ,Shoes,4.469310320115436
21044,22923,34,5.0,6,8,8,Stormy,Low,scooter,Metropolitian ,Apparel,1.5094402621798344
21045,22924,26,3.3,2,22,23,Sunny,Low,scooter,Metropolitian ,Shoes,16.11367273137103
21046,22925,27,4.9,0,18,18,Sunny,Medium,scooter,Urban ,Kitchen,10.254765380990598
21047,22926,38,4.9,1,18,18,Windy,Medium,motorcycle,Metropolitian ,Skincare,20.176811965426133
21048,22927,29,4.8,6,22,22,Sandstorms,Low,motorcycle,Metropolitian ,Snacks,10.866360907886408
21049,22928,28,4.6,6,11,11,Windy,High,scooter,Metropolitian ,Outdoors,1.5297232853100244
21050,22929,28,4.6,3,22,22,Stormy,Low,scooter,Urban ,Jewelry,12.101403911098705
21051,22930,34,4.0,4,19,19,Stormy,Jam,motorcycle,Metropolitian ,Pet Supplies,16.636744591831217
21052,22931,21,4.9,0,19,19,Sunny,Jam,motorcycle,Urban ,Books,7.772241719523235
21053,22932,22,4.8,5,19,19,Sandstorms,Jam,scooter,Urban ,Apparel,7.6495063183287915
21054,22933,36,4.9,4,22,23,Fog,Low,scooter,Metropolitian ,Pet Supplies,13.68137856400717
21055,22934,22,4.6,1,17,17,Sandstorms,Medium,van,Urban ,Clothing,19.882987868112856
21056,22936,27,4.9,4,17,17,Stormy,Medium,motorcycle,Metropolitian ,Books,10.881199561003374
21057,22937,23,4.6,3,21,22,Windy,Jam,scooter,Metropolitian ,Books,9.122108408658214
21058,22938,31,4.9,5,10,11,Sunny,Low,motorcycle,Metropolitian ,Electronics,1.520309052937885
21059,22939,21,4.1,3,18,18,Cloudy,Medium,scooter,Metropolitian ,Toys,17.07353769061412
21060,22940,22,4.7,5,20,20,Sunny,Jam,scooter,Urban ,Jewelry,7.449051156906713
21061,22941,28,4.8,2,22,22,Cloudy,Jam,motorcycle,Metropolitian ,Sports,17.07670421054038
21062,22942,28,4.0,2,12,12,Sandstorms,High,motorcycle,Metropolitian ,Pet Supplies,6.217689735000026
21063,22943,27,4.5,5,23,23,Sunny,Low,motorcycle,Metropolitian ,Books,20.253459166411545
21064,22944,29,4.8,6,23,23,Fog,Low,motorcycle,Metropolitian ,Skincare,13.77113289483828
21065,22945,28,3.1,2,23,23,Sunny,Low,scooter,Urban ,Clothing,13.972123977178622
21066,22946,38,4.8,6,17,17,Sandstorms,Medium,motorcycle,Metropolitian ,Sports,13.828993309155415
21067,22947,24,4.6,0,23,23,Sandstorms,Low,scooter,Metropolitian ,Cosmetics,14.02184017066065
21068,22948,33,4.7,2,22,23,Sunny,Low,scooter,Urban ,Electronics,7.647092834675519
21069,22950,27,4.8,6,22,22,Cloudy,Low,motorcycle,Metropolitian ,Grocery,4.406068905879483
21070,22951,27,4.6,4,23,23,Cloudy,Low,motorcycle,Metropolitian ,Shoes,13.631282080461874
21071,22952,37,4.8,6,15,15,Cloudy,Medium,scooter,Urban ,Snacks,5.9922347624086845
21072,22953,24,4.5,0,19,19,Windy,Jam,motorcycle,Metropolitian ,Books,12.234645517155798
21073,22954,34,4.7,1,20,20,Sunny,Jam,scooter,Urban ,Home,7.763180727989777
21074,22955,34,4.2,3,21,21,Windy,Jam,motorcycle,Metropolitian ,Outdoors,13.970007989574006
21075,22956,36,4.9,1,10,10,Sunny,Low,scooter,Metropolitian ,Snacks,1.492277916765971
21076,22957,31,5.0,5,18,18,Fog,Medium,motorcycle,Metropolitian ,Toys,11.923472540743209
21077,22960,22,4.8,1,22,23,Windy,Low,motorcycle,Metropolitian ,Apparel,16.721288103917214
21078,22961,32,4.7,3,8,9,Sandstorms,Low,scooter,Metropolitian ,Books,1.5368334425195926
21079,22962,23,4.8,3,23,23,Sunny,Low,motorcycle,Metropolitian ,Outdoors,16.38446703586394
21080,22963,27,4.6,4,17,17,Fog,Medium,scooter,Metropolitian ,Pet Supplies,20.886038531979626
21081,22964,30,4.7,6,22,22,Windy,Low,motorcycle,Metropolitian ,Outdoors,16.388478196037884
21082,22965,34,4.9,6,9,9,Cloudy,Low,scooter,Metropolitian ,Toys,1.4881222937797471
21083,22966,31,4.7,6,9,9,Sandstorms,Low,scooter,Urban ,Electronics,3.0272382437837266
21084,22967,35,4.5,3,11,11,Windy,High,scooter,Metropolitian ,Grocery,2.9961369047359456
21085,22968,22,4.6,4,17,17,Sandstorms,Medium,van,Metropolitian ,Shoes,4.561269432005461
21086,22969,34,4.7,4,21,21,Stormy,Jam,scooter,Metropolitian ,Books,7.772220444452982
21087,22970,24,5.0,0,20,20,Stormy,Jam,motorcycle,Metropolitian ,Apparel,16.63495545420892
21088,22971,31,4.1,3,20,20,Windy,Jam,motorcycle,Metropolitian ,Apparel,4.464766878776638
21089,22972,28,4.2,5,23,0,Stormy,Low,motorcycle,Metropolitian ,Snacks,4.527973054243058
21090,22973,35,4.7,0,0,0,Sunny,Low,scooter,Urban ,Cosmetics,7.547357671334388
21091,22974,30,4.8,2,22,22,Stormy,Low,scooter,Urban ,Books,14.0219570899938
21092,22975,31,4.9,6,18,18,Sandstorms,Medium,motorcycle,Urban ,Cosmetics,19.76017824329294
21093,22976,20,4.6,6,21,21,Stormy,Jam,motorcycle,Other,Books,12.256574293065658
21094,22977,38,4.5,1,21,22,Cloudy,Jam,motorcycle,Other,Skincare,4.464734973807576
21095,22978,39,4.9,2,13,13,Cloudy,High,motorcycle,Metropolitian ,Skincare,6.120941769502898
21096,22980,30,4.6,6,10,10,Fog,Low,motorcycle,Urban ,Cosmetics,2.980289542200211
21097,22981,39,4.7,5,11,11,Sunny,High,motorcycle,Metropolitian ,Home,3.0736169345596607
21098,22982,22,4.6,3,9,9,Cloudy,Low,motorcycle,Urban ,Kitchen,3.0249963435107836
21099,22983,23,4.7,2,21,21,Windy,Jam,motorcycle,Metropolitian ,Sports,20.17900385808542
21100,22984,38,4.9,4,12,12,Sunny,High,motorcycle,Metropolitian ,Home,6.2422824913122765
21101,22985,38,4.5,2,22,23,Sunny,Low,motorcycle,Metropolitian ,Pet Supplies,13.788747286078188
21102,22986,39,4.8,2,18,18,Stormy,Medium,motorcycle,Metropolitian ,Snacks,10.587929946825927
21103,22987,37,4.4,6,23,0,Sandstorms,Low,motorcycle,Metropolitian ,Grocery,7.448626618603313
21104,22989,30,4.1,5,20,20,Fog,Jam,motorcycle,Metropolitian ,Snacks,4.65734737800111
21105,22990,35,4.7,2,10,10,Cloudy,Low,scooter,Metropolitian ,Skincare,1.552331352726081
21106,22991,27,4.9,6,19,19,Cloudy,Jam,motorcycle,Metropolitian ,Pet Supplies,16.822155609317257
21107,22992,39,4.6,1,20,20,Sunny,Jam,motorcycle,Metropolitian ,Cosmetics,8.938177476637756
21108,22994,25,4.7,2,21,21,Sandstorms,Jam,motorcycle,Metropolitian ,Pet Supplies,10.707675026486205
21109,22995,29,5.0,2,21,21,Sandstorms,Jam,scooter,Metropolitian ,Skincare,10.60216485230212
21110,22996,27,4.6,6,19,20,Sunny,Jam,motorcycle,Metropolitian ,Outdoors,11.916994721599236
21111,22997,30,4.7,0,17,17,Windy,Medium,motorcycle,Metropolitian ,Skincare,4.561223681551846
21112,22998,34,4.6,1,17,17,Cloudy,Medium,motorcycle,Metropolitian ,Skincare,20.25375174504926
21113,22999,21,4.8,0,19,19,Stormy,Jam,van,Urban ,Cosmetics,16.819856608097247
21114,23000,37,4.1,0,17,17,Stormy,Medium,motorcycle,Metropolitian ,Cosmetics,20.25401003649676
21115,23001,39,4.7,0,16,16,Cloudy,Medium,motorcycle,Metropolitian ,Toys,6.117673772819904
21116,23002,35,5.0,2,19,19,Cloudy,Jam,scooter,Metropolitian ,Books,7.790109178658858
21117,23003,25,4.7,6,18,18,Windy,Medium,motorcycle,Metropolitian ,Home,7.802973657602651
21118,23004,35,4.9,5,18,18,Sunny,Medium,scooter,Metropolitian ,Electronics,7.660898979387872
21119,23005,25,5.0,1,12,12,Sunny,High,scooter,Urban ,Grocery,6.116971669682334
21120,23006,26,4.9,1,8,8,Stormy,Low,scooter,Urban ,Clothing,1.5522330405305722
21121,23007,25,4.9,2,19,19,Sunny,Jam,scooter,Urban ,Clothing,10.587145367062044
21122,23008,38,4.6,6,21,21,Windy,Jam,motorcycle,Metropolitian ,Clothing,4.596738270616882
21123,23009,27,4.0,2,20,20,Cloudy,Jam,scooter,Metropolitian ,Outdoors,4.596877706640377
21124,23010,26,4.7,6,19,19,Cloudy,Jam,motorcycle,Urban ,Kitchen,4.561269432005461
21125,23011,33,4.7,5,17,17,Windy,Medium,motorcycle,Metropolitian ,Books,9.348112475389563
21126,23012,37,4.9,1,12,12,Stormy,High,motorcycle,Metropolitian ,Jewelry,6.209485214483088
21127,23013,25,4.9,0,20,20,Fog,Jam,motorcycle,Metropolitian ,Cosmetics,7.448363764234237
21128,23014,32,5.0,0,21,21,Windy,Jam,scooter,Metropolitian ,Clothing,7.658776111980611
21129,23015,26,4.9,0,17,17,Sandstorms,Medium,scooter,Metropolitian ,Jewelry,5.959019072169318
21130,23016,35,5.0,5,19,20,Sandstorms,Jam,scooter,Metropolitian ,Grocery,4.596738270616882
21131,23017,20,5.0,5,23,23,Sandstorms,Low,motorcycle,Urban ,Kitchen,12.162009006258288
21132,23018,29,4.8,4,12,12,Sandstorms,High,scooter,Metropolitian ,Kitchen,1.554619810773694
21133,23019,27,4.6,1,17,17,Stormy,Medium,motorcycle,Metropolitian ,Skincare,8.938197833558919
21134,23020,36,4.9,3,11,11,Cloudy,High,motorcycle,Urban ,Pet Supplies,1.4901739564930154
21135,23021,23,4.0,2,20,20,Cloudy,Jam,scooter,Metropolitian ,Jewelry,12.162115936702182
21136,23022,26,4.8,2,21,21,Sunny,Jam,motorcycle,Metropolitian ,Snacks,19.76089839940378
21137,23023,38,4.3,4,19,19,Stormy,Jam,motorcycle,Metropolitian ,Skincare,17.078934089494954
21138,23024,37,4.7,3,23,23,Stormy,Low,motorcycle,Metropolitian ,Toys,12.419848147906494
21139,23025,29,5.0,4,19,19,Stormy,Jam,van,Metropolitian ,Toys,7.790125828454116
21140,23026,34,4.3,2,18,18,Sandstorms,Medium,scooter,Metropolitian ,Pet Supplies,20.17900385808542
21141,23027,34,4.8,0,18,18,Stormy,Medium,motorcycle,Metropolitian ,Clothing,9.348356419300423
21142,23028,31,4.6,3,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Pet Supplies,7.790237052802913
21143,23029,38,4.6,2,17,17,Windy,Medium,scooter,Metropolitian ,Books,4.657857733630665
21144,23030,36,5.0,0,9,10,Sandstorms,Low,motorcycle,Metropolitian ,Skincare,1.532229188735096
21145,23031,35,4.6,6,20,21,Cloudy,Jam,motorcycle,Metropolitian ,Jewelry,19.91059239709516
21146,23032,31,5.0,0,17,17,Sandstorms,Medium,motorcycle,Urban ,Outdoors,11.917101549462794
21147,23033,25,4.9,6,20,20,Sandstorms,Jam,scooter,Metropolitian ,Apparel,10.906058503327221
21148,23034,39,4.8,6,14,14,Fog,High,motorcycle,Metropolitian ,Shoes,6.054108966390801
21149,23035,22,4.8,5,9,9,Stormy,Low,scooter,Urban ,Apparel,1.5323511358881128
21150,23036,33,4.9,0,18,18,Sandstorms,Medium,motorcycle,Urban ,Electronics,4.663419307399213
21151,23037,39,4.9,1,18,18,Sunny,Medium,scooter,Metropolitian ,Sports,7.661250453808297
21152,23038,39,4.5,1,8,9,Windy,Low,scooter,Urban ,Skincare,1.5368334425195926
21153,23039,30,4.3,2,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Electronics,17.165989786040345
21154,23040,33,4.8,0,21,21,Fog,Jam,scooter,Metropolitian ,Home,19.659851482292062
21155,23041,26,4.8,3,17,17,Sunny,Medium,motorcycle,Metropolitian ,Snacks,19.894269594418525
21156,23042,29,5.0,6,22,22,Cloudy,Low,motorcycle,Metropolitian ,Apparel,16.384502397510182
21157,23043,30,4.5,2,23,0,Sandstorms,Low,motorcycle,Urban ,Home,20.25292440884735
21158,23044,32,4.7,1,22,22,Windy,Low,motorcycle,Metropolitian ,Snacks,19.916260009775197
21159,23045,36,4.8,5,21,21,Windy,Jam,scooter,Metropolitian ,Sports,7.762500242365753
21160,23046,25,5.0,2,20,21,Stormy,Jam,van,Urban ,Outdoors,13.406506203190967
21161,23048,24,4.5,5,22,22,Sandstorms,Low,van,Urban ,Electronics,20.20634606758301
21162,23049,24,4.6,4,16,16,Fog,Medium,scooter,Urban ,Shoes,5.860427380964598
21163,23050,23,4.0,5,20,21,Windy,Jam,motorcycle,Metropolitian ,Toys,12.09937442336077
21164,23051,24,4.8,4,22,23,Stormy,Low,motorcycle,Urban ,Apparel,17.13751702263965
21165,23052,39,4.2,3,18,18,Fog,Medium,motorcycle,Metropolitian ,Pet Supplies,13.681631975373575
21166,23053,34,4.6,5,8,8,Cloudy,Low,van,Metropolitian ,Electronics,1.5581398113186737
21167,23054,27,4.6,3,21,21,Sandstorms,Jam,scooter,Other,Electronics,10.756697879102619
21168,23055,23,5.0,5,21,21,Sunny,Jam,scooter,Metropolitian ,Clothing,13.788957415778517
21169,23057,23,4.6,4,9,9,Stormy,Low,motorcycle,Metropolitian ,Sports,1.492347495243951
21170,23058,22,5.0,1,9,9,Cloudy,Low,motorcycle,Metropolitian ,Grocery,1.4922292227422251
21171,23059,22,4.9,1,10,10,Stormy,Low,motorcycle,Urban ,Books,2.979527470384624
21172,23061,38,4.7,3,19,19,Fog,Jam,motorcycle,Metropolitian ,Sports,7.790172211356696
21173,23062,34,4.2,5,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Snacks,13.970632221184006
21174,23063,37,4.7,6,19,20,Sunny,Jam,motorcycle,Metropolitian ,Sports,7.763607607839511
21175,23064,35,4.9,0,21,22,Sunny,Jam,scooter,Urban ,Toys,7.601304456856061
21176,23065,21,4.6,2,14,15,Sandstorms,High,motorcycle,Metropolitian ,Electronics,6.116971669682334
21177,23066,29,4.6,6,18,18,Windy,Medium,scooter,Metropolitian ,Books,9.220550607824233
21178,23067,35,4.8,1,20,20,Sandstorms,Jam,scooter,Metropolitian ,Cosmetics,7.562267471532845
21179,23068,31,4.1,4,8,8,Stormy,Low,motorcycle,Urban ,Home,1.4898285870179706
21180,23069,37,4.8,5,0,0,Cloudy,Low,motorcycle,Metropolitian ,Outdoors,9.32728515796102
21181,23070,35,4.8,1,10,10,Cloudy,Low,motorcycle,Metropolitian ,Snacks,1.5545266759919338
21182,23071,32,3.9,3,17,17,Sandstorms,Medium,van,Urban ,Outdoors,10.42732189063304
21183,23072,28,5.0,4,19,19,Sunny,Medium,motorcycle,Metropolitian ,Pet Supplies,12.257118233178144
21184,23073,28,4.6,3,11,11,Fog,High,van,Metropolitian ,Toys,3.060475538709063
21185,23074,22,4.3,6,22,22,Stormy,Low,motorcycle,Urban ,Books,4.528236597449021
21186,23076,39,4.8,3,21,21,Sandstorms,Jam,scooter,Metropolitian ,Sports,4.406103256822829
21187,23077,21,4.7,3,11,11,Fog,Low,motorcycle,Metropolitian ,Jewelry,1.5525820816228664
21188,23079,35,4.9,6,22,22,Fog,Low,scooter,Metropolitian ,Sports,10.586824027282614
21189,23080,25,4.7,6,19,19,Stormy,Medium,scooter,Metropolitian ,Toys,19.617929437389435
21190,23081,26,5.0,1,20,20,Stormy,Jam,motorcycle,Urban ,Skincare,4.539068203248638
21191,23082,32,4.0,1,11,11,Windy,High,scooter,Metropolitian ,Snacks,3.026931485767377
21192,23083,35,4.6,6,15,16,Stormy,Medium,scooter,Urban ,Grocery,6.037118440222451
21193,23084,31,5.0,0,23,23,Sunny,Low,motorcycle,Metropolitian ,Pet Supplies,13.68137856400717
21194,23085,28,4.9,1,10,10,Fog,Low,motorcycle,Metropolitian ,Books,1.5525569843004514
21195,23086,33,4.9,4,8,8,Sunny,Low,scooter,Urban ,Pet Supplies,2.9303798276290447
21196,23087,26,4.6,6,8,8,Cloudy,Low,scooter,Metropolitian ,Electronics,1.532234790495708
21197,23088,32,4.7,1,20,20,Windy,Jam,motorcycle,Metropolitian ,Books,9.081833107521826
21198,23089,34,4.7,6,13,13,Fog,High,motorcycle,Urban ,Kitchen,5171.595782836402
21199,23090,33,4.6,4,10,11,Fog,Low,motorcycle,Metropolitian ,Sports,3.073660615290314
21200,23091,35,4.7,2,16,16,Sunny,Medium,motorcycle,Urban ,Cosmetics,6.210061176100266
21201,23092,33,4.3,0,17,17,Sandstorms,Medium,motorcycle,Metropolitian ,Books,17.07747121287486
21202,23093,26,4.9,5,19,20,Fog,Jam,motorcycle,Metropolitian ,Books,19.972929947942482
21203,23095,34,4.9,2,21,21,Fog,Jam,motorcycle,Urban ,Sports,13.68160171925017
21204,23096,32,5.0,4,23,23,Sandstorms,Low,motorcycle,Urban ,Kitchen,20.968460294411766
21205,23097,29,4.6,5,8,8,Cloudy,Low,motorcycle,Urban ,Snacks,1.5297989528631668
21206,23098,33,4.8,5,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Grocery,16.851738065958607
21207,23099,25,4.7,1,23,23,Stormy,Low,scooter,Metropolitian ,Clothing,7.762480218802449
21208,23100,31,5.0,4,21,21,Stormy,Jam,scooter,Metropolitian ,Snacks,7.790160607220383
21209,23101,38,4.8,6,8,9,Sandstorms,Low,scooter,Metropolitian ,Cosmetics,1.5103432312092615
21210,23102,26,4.8,5,10,10,Windy,Low,motorcycle,Metropolitian ,Toys,3.060475538709063
21211,23103,26,4.0,5,20,20,Windy,Jam,motorcycle,Metropolitian ,Grocery,13.620342411997079
21212,23104,32,4.7,3,14,14,Windy,High,motorcycle,Urban ,Shoes,6.04975791889521
21213,23105,30,4.3,5,8,8,Stormy,Low,motorcycle,Urban ,Clothing,1.5545063790428728
21214,23106,24,4.0,3,13,13,Cloudy,High,motorcycle,Metropolitian ,Kitchen,6.146764727341459
21215,23107,34,4.7,6,10,10,Sunny,Low,motorcycle,Metropolitian ,Pet Supplies,1.5527001159059903
21216,23108,25,4.6,6,19,19,Stormy,Medium,motorcycle,Metropolitian ,Apparel,10.725034637880958
21217,23110,27,4.2,6,18,18,Sandstorms,Medium,motorcycle,Metropolitian ,Apparel,12.100062421152574
21218,23111,24,4.5,4,18,19,Fog,Medium,motorcycle,Metropolitian ,Kitchen,4.663344843093785
21219,23112,34,4.2,3,20,20,Stormy,Jam,motorcycle,Metropolitian ,Electronics,8.937527873529229
21220,23113,33,4.5,3,9,9,Stormy,Low,scooter,Metropolitian ,Cosmetics,1.560714914863352
21221,23114,24,4.6,0,16,16,Cloudy,Medium,scooter,Urban ,Toys,6.037193175494637
21222,23115,37,4.8,2,18,18,Sunny,Medium,motorcycle,Metropolitian ,Snacks,13.788747286078188
21223,23116,38,3.5,2,22,22,Cloudy,Low,scooter,Metropolitian ,Kitchen,16.787849624233772
21224,23117,20,4.9,1,12,12,Stormy,High,motorcycle,Metropolitian ,Skincare,6.050486021641428
21225,23118,32,4.1,6,23,23,Cloudy,Low,motorcycle,Urban ,Jewelry,10.710903359654202
21226,23120,25,4.6,4,0,0,Sandstorms,Low,scooter,Metropolitian ,Home,7.325368489857699
21227,23121,21,4.7,1,18,18,Sandstorms,Medium,scooter,Metropolitian ,Snacks,9.327028546829316
21228,23122,31,4.6,3,8,8,Cloudy,Low,scooter,Urban ,Skincare,1.4895293820617894
21229,23123,36,4.9,2,10,11,Stormy,Low,motorcycle,Metropolitian ,Jewelry,1.5204319193295497
21230,23124,37,4.9,5,8,8,Windy,Low,motorcycle,Metropolitian ,Sports,3.0190991967411747
21231,23125,29,4.8,1,22,22,Sandstorms,Low,motorcycle,Metropolitian ,Grocery,9.19295116708344
21232,23126,26,5.0,1,20,20,Fog,Jam,motorcycle,Metropolitian ,Pet Supplies,19.97462742500737
21233,23127,29,4.7,5,18,18,Sandstorms,Medium,motorcycle,Metropolitian ,Apparel,4.544230975252655
21234,23128,29,4.8,3,22,22,Windy,Low,motorcycle,Metropolitian ,Toys,7.790122649763986
21235,23129,28,4.6,1,22,22,Fog,Low,motorcycle,Metropolitian ,Apparel,13.830709083522443
21236,23130,29,4.8,3,18,18,Stormy,Medium,scooter,Metropolitian ,Apparel,16.635223376953338
21237,23131,39,4.8,4,21,21,Sandstorms,Jam,van,Metropolitian ,Pet Supplies,7.772466272035551
21238,23132,30,4.6,1,14,14,Fog,High,scooter,Metropolitian ,Sports,5.959032639454782
